blue100H,blue100V,blue500H,blue500V,blueAvg,green100H,green100V,green500H,green500V,greenAvg,label,red100H,red100V,red500H,red500V,redAvg
190.66,189.62,197.58,146.82,101.565635083,204.58,203.22,206.42,168.82,131.546874995,3,202.42,201.22,203.42,174.82,196.025030047
210.9,210.42,134.16,209.7,88.1054608764,216.9,215.9,224.0,215.7,158.33643858,2,215.9,216.5,230.16,214.7,180.560243493
201.22,197.04,111.84,175.06,105.884855266,204.18,203.04,123.28,182.22,118.957606758,4,190.78,186.04,195.52,167.38,181.679200574
186.84,187.96,99.52,34.64,68.5562886322,194.48,197.94,131.06,130.88,147.337011816,2,191.32,190.36,146.86,178.52,160.591481895
146.78,147.84,45.06,161.9,86.4392217678,160.14,161.44,116.94,168.62,157.728672235,2,161.06,161.64,144.78,166.18,180.40314712
178.86,177.48,26.34,193.0,64.4269648756,191.26,191.08,95.36,203.04,131.0937389,2,187.58,187.16,149.92,195.36,172.632500391
155.54,149.76,31.3,92.2,68.4415820269,164.22,163.08,44.82,107.46,78.7488398837,5,162.3,159.72,171.7,129.72,178.32819515
147.18,149.98,124.4,151.62,83.29423124,158.96,160.14,139.84,159.34,155.688425392,1,155.94,158.42,140.6,156.3,150.677561364
149.7,142.64,30.0,99.38,81.7004328666,159.86,156.24,46.68,117.72,101.375519381,5,157.86,153.04,170.4,136.82,176.775244197
184.08,183.56,188.06,143.88,85.5813296671,189.28,188.76,195.08,156.28,133.240817387,3,182.88,182.36,185.72,167.68,182.424308559
206.36,208.42,41.72,91.04,73.5248139737,212.44,214.42,53.52,98.22,80.401631497,5,211.28,213.42,194.02,218.02,186.40737569
160.96,158.2,56.86,85.2,73.3043459766,174.56,172.2,81.9,114.16,93.929730592,3,172.56,170.2,183.2,138.92,171.993367009
162.68,160.44,175.62,110.0,117.523135767,176.7,173.72,182.62,130.2,180.553930679,1,177.28,171.72,179.62,136.8,176.993366146
151.66,151.12,122.9,163.76,103.844554717,165.66,162.96,142.9,171.36,136.648775214,3,161.66,159.36,143.9,165.32,176.19314827
167.76,168.7,171.54,126.86,104.177766741,177.16,176.54,177.82,144.34,120.670726845,5,172.96,172.38,172.82,145.98,177.898261775
138.08,140.9,140.32,143.94,93.6127982034,151.8,152.38,155.88,150.34,154.155009342,2,148.36,150.54,157.72,148.54,180.239927697
176.82,175.2,182.02,134.82,101.878392608,190.5,189.52,199.18,157.38,175.590798721,1,187.56,186.88,196.2,163.38,169.863287662
210.74,210.78,132.56,164.0,100.325265735,218.74,218.78,196.2,225.66,177.931180994,1,217.74,217.78,194.98,215.56,171.979301621
117.32,138.12,132.7,137.98,89.9766661534,132.84,152.44,152.42,145.94,154.964910495,2,128.84,148.44,147.98,141.98,167.866869974
182.4,182.26,44.5,166.28,72.7476889953,186.64,186.26,130.44,169.3,112.960060495,3,180.88,180.26,208.28,164.66,155.053266727
185.02,186.34,163.78,177.92,98.4010274162,198.7,200.34,179.58,190.92,159.511530398,1,196.7,198.66,176.98,192.92,156.445554743
188.52,185.9,189.38,181.52,95.6866612473,194.24,193.62,196.62,187.52,113.365406759,5,193.08,196.94,195.1,198.02,176.841246899
167.72,170.46,50.04,47.1,62.7063688137,178.72,178.7,102.3,80.9,96.1538038839,4,177.12,177.58,187.32,189.52,177.72183535
189.72,185.32,191.64,174.26,101.415904143,195.54,195.0,198.64,180.8,118.269029606,5,195.1,196.64,195.64,199.84,177.375902581
199.1,203.08,87.2,194.68,81.5378311816,206.62,209.64,137.2,202.24,118.943710735,3,205.46,207.28,220.26,199.24,172.977330244
214.48,214.64,214.64,204.6,133.427267414,222.48,224.62,222.64,211.8,180.504716865,1,221.48,223.14,221.64,211.6,176.827464732
193.22,192.78,157.4,77.54,75.3416158865,197.34,198.34,166.36,112.14,95.2690061437,5,188.26,189.06,172.64,230.46,177.248354922
201.4,202.28,194.4,61.18,78.0580072941,207.08,209.0,200.84,98.62,100.858881048,4,206.08,206.56,198.4,218.38,183.016221038
152.14,155.28,125.8,172.28,95.9791566347,165.84,163.64,143.56,180.2,153.531502329,2,163.12,160.64,144.88,173.12,192.291397769
184.2,186.34,106.92,195.36,97.5023853636,191.48,194.34,120.16,199.36,118.316634437,3,184.48,187.34,131.68,193.36,174.723620889
188.72,186.76,188.82,180.38,90.1597462724,195.12,192.76,194.82,182.22,108.299623773,5,193.32,191.76,193.82,183.62,169.849446795
199.12,195.88,206.46,38.94,73.9481836415,209.88,208.48,214.06,66.34,90.6469328384,4,201.96,200.48,207.86,163.14,171.025601697
210.68,212.66,72.52,211.9,89.8475428365,218.68,220.66,149.52,219.9,138.054517618,2,217.68,219.66,190.88,218.9,165.722376442
192.06,192.56,185.82,178.86,101.238035092,198.06,198.72,192.46,186.26,118.128640318,5,197.06,197.72,186.22,195.62,177.746498654
205.9,204.06,184.56,186.48,122.72511724,212.9,210.58,191.56,201.22,179.016068246,1,209.9,208.62,188.56,201.54,173.440721015
189.66,191.26,207.1,188.22,117.906362347,196.78,198.22,209.1,195.22,178.350318489,1,196.1,196.42,209.1,191.66,173.884618636
195.12,194.92,176.52,59.8,88.0138421864,202.12,201.92,205.12,109.26,138.788137436,2,199.12,198.92,211.1,163.68,173.447343227
182.94,181.44,191.56,141.16,113.792834981,189.02,188.02,198.4,153.28,152.203174081,2,187.22,185.58,195.88,155.2,172.820298739
184.54,185.4,196.68,158.36,124.627940691,192.54,192.12,201.84,173.36,179.886751695,1,191.54,191.12,199.76,175.36,174.114235972
167.66,169.02,36.08,48.28,57.2593863389,181.38,182.74,71.72,83.68,93.5305026271,4,177.94,179.3,187.94,169.26,178.666892039
185.0,184.94,47.84,210.6,84.240398293,198.72,196.94,132.64,217.0,157.130708437,2,198.3,201.58,159.42,215.2,180.367977684
145.86,140.24,69.76,107.68,101.859548629,167.62,163.84,155.18,130.6,174.135074789,1,167.32,164.16,148.22,138.84,167.170768339
180.14,182.96,166.16,187.8,82.4063137808,193.7,193.96,180.84,198.8,96.9316240236,4,185.7,185.96,176.84,190.8,169.100512817
154.96,153.32,172.18,67.48,75.4716763395,169.04,167.32,180.46,84.04,86.030540823,5,166.88,165.32,178.9,123.2,178.410343211
176.46,176.42,126.84,160.88,64.280997799,187.44,187.1,152.6,180.46,137.305489663,2,179.16,179.62,155.44,185.28,171.21124603
201.02,198.78,51.32,187.32,73.110095025,206.78,205.78,150.72,192.32,115.007529923,3,204.58,202.78,222.78,190.32,173.592921222
201.56,201.28,183.92,55.14,75.0297059978,209.2,209.78,194.38,88.78,92.3253317863,5,202.36,202.78,190.02,219.54,187.253708603
132.36,131.5,41.9,12.94,54.2839855903,155.16,154.94,56.32,18.92,74.1812889602,5,153.32,153.1,119.86,132.56,168.699442282
134.24,133.7,42.26,115.58,69.1090418199,141.88,141.02,77.46,122.58,122.072328565,3,138.88,138.02,106.5,117.58,165.319401874
129.16,134.38,106.62,118.68,64.3514039523,142.24,143.78,120.62,126.52,150.236603343,1,141.52,142.5,119.62,125.52,143.631691501
169.06,168.62,182.92,17.54,84.2946568006,174.3,173.62,182.9,68.88,134.591816807,2,171.66,171.62,181.02,124.82,174.252771344
226.18,224.78,229.46,211.06,99.9769720136,234.26,232.06,237.46,214.26,156.173680355,1,227.02,226.5,230.46,208.54,153.951019917
214.38,213.2,204.06,216.74,125.975350344,222.94,221.2,211.02,224.82,186.198228844,1,221.7,220.2,209.38,223.66,180.341436832
178.3,179.12,175.46,144.7,85.2461737379,195.1,195.44,193.92,164.1,121.179484002,3,199.44,201.16,198.52,174.9,186.403666982
167.56,163.38,35.52,86.04,71.6325012842,175.48,175.22,42.0,99.6,77.981837092,5,174.32,172.3,178.92,139.04,186.592745969
189.04,190.0,203.86,103.34,81.522325681,199.52,202.48,213.46,124.56,109.65882947,4,192.72,198.0,201.66,168.88,171.588339652
212.18,211.0,188.64,210.8,110.103685816,217.82,216.0,194.56,210.16,134.876422033,4,207.54,207.0,181.92,199.44,186.851444655
168.46,169.56,129.28,136.14,95.7821517379,175.18,176.28,136.22,146.88,103.7170621,5,170.34,171.28,167.46,146.6,172.874497519
184.28,183.44,166.64,79.14,81.8402854863,188.06,186.44,173.02,90.32,110.445198843,4,179.76,177.44,190.12,143.3,177.357241007
183.76,188.16,165.14,185.78,106.147579989,199.16,197.02,177.74,196.46,166.619402959,2,189.96,189.84,174.02,188.7,182.820117568
178.18,179.48,185.5,179.06,96.7668667604,186.26,187.48,196.5,187.18,145.940397517,3,185.1,186.48,187.86,184.82,197.167289887
218.12,215.34,214.26,134.78,71.8380722714,226.74,224.74,223.02,183.0,145.502261232,2,220.74,220.54,217.7,217.38,183.91731374
221.7,222.54,206.86,225.8,88.4605159833,229.1,230.66,216.1,232.8,133.165542735,3,226.9,228.46,214.82,227.8,188.543905443
132.22,128.28,8.32,16.36,45.4247005581,139.22,136.08,27.88,38.58,81.5746620161,4,139.24,136.6,137.84,121.98,168.20730969
178.16,177.98,118.0,180.54,76.0738378419,186.8,184.98,141.5,186.54,133.418118235,3,182.74,181.98,183.8,185.54,195.790008814
146.66,147.02,79.56,164.4,83.0210325288,159.58,160.66,129.24,171.4,155.978155582,2,157.74,158.5,136.02,166.24,161.709426945
186.76,187.76,198.0,159.78,87.8302675972,191.76,193.06,204.2,162.06,121.885061615,3,189.76,190.48,201.6,161.64,166.52750668
194.7,196.32,181.92,201.74,123.035509436,201.7,203.32,188.92,208.74,148.179749498,3,198.7,200.32,185.92,203.74,196.072288032
211.78,209.74,16.86,61.12,37.1068532113,217.14,217.42,71.22,115.34,75.1992646412,4,210.78,210.5,194.7,227.52,167.274120802
125.18,124.32,133.16,47.8,91.2222663109,149.18,146.88,157.16,102.78,147.002011575,2,155.18,152.88,163.16,148.44,169.256937865
187.66,189.04,151.34,204.18,123.016520741,200.28,204.6,168.34,211.18,172.964501255,1,198.3,200.88,165.34,208.18,170.533406823
189.58,188.66,194.54,191.02,116.197092393,196.58,195.66,201.22,196.18,176.384870011,1,193.58,192.66,198.86,194.1,175.59523305
150.8,148.92,39.24,113.02,83.1741168028,161.82,157.92,44.66,132.22,93.4024803121,5,158.4,154.92,146.52,133.16,177.885679326
211.98,207.7,46.02,202.26,73.1113194952,216.5,215.94,102.86,207.46,103.443801334,4,210.76,209.86,212.94,201.06,170.658220258
209.02,208.92,195.2,98.12,69.4208580418,217.02,216.72,207.2,194.38,137.614724632,2,216.02,216.54,208.56,190.96,156.667388057
188.42,187.66,163.78,132.28,99.7491105489,195.76,194.98,170.78,146.24,108.311321374,5,187.78,184.3,167.78,188.62,184.47951735
133.9,132.2,124.62,151.74,92.6666005372,146.06,145.28,141.78,158.74,120.019509426,4,144.3,144.64,144.06,155.74,176.777559281
204.04,202.28,178.78,198.26,96.9638314845,211.76,209.48,185.78,205.58,136.964644181,3,205.32,204.26,182.78,201.3,162.043094505
215.62,215.66,87.1,210.84,90.3169289584,225.84,224.66,199.56,218.12,147.052428172,2,223.24,221.66,206.62,215.68,155.849729816
206.54,207.72,23.82,64.48,49.7651132933,215.38,216.94,129.46,181.8,127.62428576,2,215.78,216.22,172.36,187.62,149.696600248
170.38,168.4,167.3,22.44,89.5505648294,175.66,174.56,190.24,97.44,170.61177395,1,174.66,173.56,185.14,87.9,166.18472737
228.44,230.4,225.0,226.02,94.4494107936,232.68,233.6,229.96,226.02,128.306656276,3,226.54,227.6,223.64,214.02,188.12518449
195.7,197.6,177.74,200.22,101.367643271,203.62,205.44,182.58,208.22,118.959086612,3,196.62,198.68,176.3,201.22,174.059734137
146.58,147.04,125.22,162.54,82.998042138,153.62,152.88,137.88,167.54,131.956740111,3,153.94,153.6,146.46,165.54,182.572654369
165.34,163.92,118.08,189.5,97.0095204157,172.06,171.2,131.2,196.5,144.471950283,2,169.62,170.2,129.84,193.5,164.604889354
116.78,115.5,114.7,113.72,88.9150545476,123.7,124.58,121.82,120.4,132.070749081,3,122.14,122.62,120.18,118.04,165.220201606
142.22,139.34,162.54,119.12,69.9188898657,149.22,146.34,171.5,126.12,122.480490229,3,146.22,143.34,164.94,123.12,165.366050092
226.24,228.98,231.78,230.02,110.000022151,242.16,243.3,238.78,240.88,166.514378309,1,231.4,233.5,233.78,233.38,161.356996444
187.54,188.36,184.54,181.52,123.573639174,194.46,195.36,191.54,186.52,152.528123955,3,191.62,192.36,188.54,184.52,197.698623528
171.7,167.98,175.24,138.6,78.6646924886,179.7,179.84,186.08,158.16,91.914678599,5,178.7,177.4,185.36,163.22,171.955106815
216.06,214.36,207.04,54.2,90.7910205242,220.06,218.36,211.04,148.86,133.546607657,3,214.06,212.36,205.04,215.06,182.162699566
131.3,129.52,95.8,158.4,101.463063906,141.72,141.8,122.12,165.48,145.949786363,2,142.52,142.68,135.4,169.62,175.261329524
216.34,215.3,67.74,178.26,61.943752308,221.66,220.98,125.74,189.1,86.4979147456,4,218.98,217.22,236.54,210.98,175.526280544
170.72,175.28,121.76,178.1,110.566585775,186.2,188.64,146.76,190.1,123.398298845,4,184.56,188.7,157.16,192.1,181.287431702
129.22,130.7,23.84,99.16,67.2194317441,147.3,148.38,50.76,115.06,101.639070442,4,154.3,153.62,154.04,141.68,186.358356771
120.0,120.0,114.92,123.04,95.883237316,142.0,141.12,146.26,137.98,140.42760851,2,148.0,146.56,155.54,139.62,174.254528653
202.04,201.46,185.72,208.74,125.910105631,209.04,209.82,192.72,215.86,150.421637378,3,204.04,203.7,189.72,212.28,196.519833548
204.4,201.28,209.14,29.58,85.8566160137,211.72,208.28,216.58,41.18,94.6346280336,5,206.88,204.72,215.58,175.18,181.141393823
151.38,158.58,85.28,21.94,69.3863884517,165.18,168.46,109.44,110.4,134.21781959,2,166.3,171.7,121.34,147.62,144.794793393
157.38,157.96,92.62,160.92,70.9762613501,165.72,164.08,114.64,167.92,154.248756299,1,161.38,162.0,113.14,164.28,149.084522509
160.58,158.42,77.98,45.76,65.4211161183,174.98,172.58,96.0,72.84,101.185828111,4,168.18,166.5,180.36,146.18,170.476135074
204.84,205.04,158.14,196.6,86.8048055685,208.88,207.88,163.32,202.32,100.932465803,4,207.52,207.32,207.04,201.88,182.02180985
176.98,175.14,25.56,183.62,77.8931035761,188.14,189.82,51.0,196.62,92.1318688939,4,182.38,181.82,147.28,190.16,166.308926409
199.16,200.88,163.22,198.9,92.0998525724,204.16,207.4,175.78,205.38,110.820846121,5,195.16,198.0,173.26,194.82,172.49370073
214.62,215.2,212.98,218.34,121.459492078,221.62,222.2,215.94,225.14,180.928696312,1,218.62,219.2,214.5,224.14,174.948081509
192.64,194.28,165.56,199.34,87.779647629,199.64,201.28,177.56,206.54,116.335519425,4,196.64,198.28,179.4,200.44,176.717252837
170.02,171.54,110.16,181.96,107.92906979,183.1,184.94,136.24,189.96,120.790907153,4,184.86,185.66,152.08,188.96,182.005406688
178.18,177.02,185.74,155.56,81.0811783888,186.42,185.66,193.74,162.68,156.044814348,1,178.7,177.06,186.74,157.7,147.331650485
231.92,232.22,235.44,224.22,102.555658546,239.52,240.22,242.44,231.9,165.801495792,1,233.32,233.22,237.44,224.9,160.498831697
205.88,204.12,207.58,28.78,73.3041873004,212.84,212.04,215.3,117.08,152.278550877,2,205.08,205.04,208.3,147.16,158.95245215
217.0,217.78,219.92,202.36,111.218370143,221.88,222.46,219.92,209.04,126.769263933,4,213.4,212.98,213.92,201.68,190.385379639
215.94,216.32,117.94,218.16,105.531359862,222.02,222.32,198.26,224.96,175.467250869,1,220.86,221.32,187.62,223.96,168.659254093
133.64,133.02,47.1,36.98,51.97515811,140.52,139.58,90.86,61.72,111.787304924,3,141.28,139.06,128.28,102.44,153.970780391
224.52,227.7,217.74,155.52,84.6610606546,231.52,233.84,224.74,207.88,154.420846256,2,228.52,230.64,217.74,230.5,178.562839151
219.26,216.14,159.02,211.58,88.1939531444,226.18,224.74,186.84,225.26,154.538789276,2,223.5,222.54,201.78,221.9,183.866589148
134.18,127.5,50.88,80.26,52.3426695006,149.5,142.82,111.36,117.76,146.717406665,1,148.14,143.94,103.84,112.34,139.753598346
206.52,202.4,84.34,201.06,86.5661082965,214.36,213.24,105.58,210.06,99.5608445041,5,203.74,203.24,193.16,200.06,169.020883349
217.28,214.3,209.3,220.54,99.2363496337,222.44,221.76,216.02,221.78,139.711202857,3,218.28,215.68,209.58,217.62,172.530512911
166.6,169.08,79.0,93.2,66.5849473114,182.6,184.62,113.92,143.76,144.786314615,2,175.6,179.9,126.56,161.48,161.910704235
202.62,201.24,185.5,206.52,103.524244912,211.34,212.24,194.5,217.52,143.885415381,3,206.38,202.8,191.5,207.52,183.131916559
196.24,197.38,186.68,63.82,83.1922731478,208.36,208.86,194.36,86.04,100.397455863,5,200.36,201.36,188.0,200.76,166.791671324
219.7,220.74,105.88,208.6,90.0171741014,226.66,226.9,194.64,216.46,155.945555298,2,218.74,220.18,229.36,211.64,165.983868458
232.2,231.78,235.46,215.42,100.550457983,240.2,240.1,243.22,223.42,164.540248758,1,233.2,232.14,237.36,216.42,157.946932612
133.36,133.42,122.96,135.84,81.0969771357,144.36,144.42,140.8,145.64,130.58371376,3,152.36,152.42,154.98,149.16,182.086494663
191.38,193.28,186.5,174.8,84.4403750771,198.82,201.28,199.48,178.8,141.228582603,2,192.86,194.28,201.3,172.8,174.930124872
171.62,170.96,130.74,62.86,85.786164764,173.62,172.32,137.62,64.06,92.3189927542,5,173.62,172.32,196.16,126.42,165.860168822
171.18,170.42,73.18,88.68,72.5711746258,174.02,173.8,102.54,105.96,100.288057259,3,173.74,171.9,221.72,156.48,169.618156821
198.8,199.76,31.58,56.78,48.1020943239,206.4,207.92,106.96,143.28,109.554150084,3,200.2,200.52,183.26,213.9,153.230248701
210.88,209.36,203.16,204.68,91.549537135,217.88,216.64,210.16,213.86,144.7676381,2,214.88,212.92,207.16,208.06,175.644258358
145.2,142.62,140.28,56.0,77.3747947429,164.96,163.16,163.88,111.38,150.830835611,2,159.0,161.68,170.68,125.24,165.574810352
136.04,143.72,100.16,156.6,82.0176055208,144.92,146.72,112.76,160.6,125.316192302,3,142.44,144.72,114.76,155.0,174.677164426
206.2,204.46,111.82,143.6,66.7148430134,214.0,212.58,203.82,189.06,148.112883038,1,211.0,210.22,192.82,184.04,140.324746316
199.26,200.56,195.62,81.32,79.9657957946,206.26,207.56,203.62,138.5,127.933154399,3,203.26,204.56,196.62,196.58,159.777410213
197.86,194.72,11.02,16.52,38.1336770022,205.26,201.92,122.56,81.08,130.919385585,2,199.46,196.7,193.46,123.12,174.346823536
189.82,185.32,74.32,27.78,68.2319219207,196.06,194.6,92.46,51.66,83.4830418766,5,195.98,196.36,222.78,185.82,170.611053478
192.66,187.82,177.84,179.08,80.0154218138,202.46,201.86,192.44,198.78,148.818731717,2,197.46,194.06,185.24,198.24,184.255821407
215.32,216.02,209.06,197.76,66.3188263551,222.34,223.94,216.62,210.28,111.885128466,3,217.58,216.9,213.62,204.86,197.530142796
194.18,194.58,49.0,173.54,65.1664429337,201.18,201.9,70.64,184.76,84.8363180882,5,197.62,196.26,176.88,194.26,163.948304903
197.52,197.2,34.0,191.7,71.2373751967,204.52,204.2,173.34,196.82,135.239614064,2,199.52,199.2,224.44,189.56,174.324090144
138.12,139.48,12.86,58.68,62.5597326638,155.12,156.48,17.98,82.02,79.3542663149,5,151.84,153.2,136.26,135.54,174.248806586
150.14,156.4,15.18,80.52,66.5132320377,165.1,172.24,67.02,125.8,134.188138379,2,167.86,171.16,79.94,132.6,145.196830912
192.36,190.46,205.48,165.98,89.7665011253,195.64,193.08,206.08,167.48,112.137547588,4,185.8,185.3,201.28,160.48,165.493746589
206.22,205.88,183.18,26.08,64.4288768928,218.54,217.88,214.66,122.02,132.493706405,2,220.54,219.88,222.28,140.96,159.377992675
195.84,194.32,196.68,182.3,102.389534977,201.92,200.4,203.44,185.3,118.584388308,4,200.76,199.24,205.24,189.58,192.133877588
203.58,203.36,66.36,201.24,68.5424060926,210.58,210.36,134.34,208.96,120.975403153,3,205.58,205.36,198.78,204.48,156.805122103
158.56,165.3,69.34,76.88,79.7985488072,168.96,172.56,99.0,134.76,140.36022311,2,171.28,172.5,112.84,166.18,150.334818879
154.24,147.62,156.88,143.38,80.4210185528,163.7,162.46,164.7,151.38,155.452707577,1,160.0,153.26,157.9,147.52,147.107732899
174.24,176.06,15.78,21.02,51.824036237,181.24,183.06,73.78,81.5,91.8421697196,4,178.24,180.06,178.78,149.9,183.175280196
198.34,198.84,183.22,69.04,68.6090951934,205.94,207.2,190.3,165.46,119.364265153,3,198.94,197.78,183.94,223.4,179.695675969
143.58,139.7,164.88,25.94,78.3328738043,159.62,157.42,175.48,75.6,142.051572123,2,162.22,160.74,177.76,99.2,159.554317857
150.68,148.06,153.86,67.92,90.6976170827,159.28,156.66,161.56,77.86,98.108432237,5,157.08,154.46,160.44,120.44,172.513483109
138.82,143.34,114.66,13.76,89.1222816399,152.8,155.6,136.34,14.36,103.389340657,4,149.72,152.1,142.98,128.52,180.951126676
137.8,138.74,48.9,144.4,79.4873284043,153.8,155.38,58.4,157.8,97.2103418865,4,160.8,162.38,145.88,158.52,187.247196907
222.46,222.06,217.84,212.74,120.215423042,230.06,229.34,224.84,223.74,151.160658862,3,223.86,223.94,219.84,215.74,200.746740227
113.36,109.12,5.4,81.8,55.0414693261,133.74,129.8,99.32,108.3,138.122424502,2,146.3,145.76,140.48,126.2,176.194888162
164.76,162.96,16.52,103.02,65.3305836705,172.32,170.52,75.78,117.8,112.200257411,3,167.88,167.52,131.88,128.82,164.736579875
115.22,117.4,74.06,113.58,56.3779199227,128.3,130.5,117.82,123.34,147.402716083,1,130.06,130.64,111.98,124.14,140.579881007
180.32,182.72,130.82,45.88,73.3915856914,194.8,196.78,149.82,77.54,91.9680370405,4,189.0,192.04,157.1,192.28,174.369320914
211.84,212.6,203.16,203.26,135.649494622,220.32,218.96,214.1,210.26,191.412429167,1,218.4,218.92,212.02,207.26,184.806857981
204.02,207.08,26.38,91.44,65.8386952862,210.78,211.04,52.84,128.52,100.071518308,4,197.86,199.0,144.58,214.66,186.297991898
189.94,187.48,159.36,25.88,70.7793044083,197.3,195.48,169.18,39.24,81.0746052778,5,196.3,194.48,196.64,165.6,183.572166781
221.92,221.76,167.54,222.96,96.2054028842,228.02,228.12,177.12,228.96,103.342916272,5,227.98,225.68,222.58,227.96,185.819029279
204.46,206.12,202.42,203.48,100.108382329,211.46,213.28,211.46,205.04,108.347837908,5,208.46,209.72,215.58,201.58,184.547794729
205.96,206.34,171.58,36.7,52.51608553,218.68,219.5,211.2,157.46,126.569952095,2,221.24,218.0,223.74,207.54,156.386839617
169.98,172.5,152.54,177.88,121.161126571,178.78,180.5,166.96,191.88,177.114247109,1,177.46,179.5,166.26,189.88,173.184353971
152.56,151.7,140.44,154.12,102.09303346,168.32,167.78,156.24,169.12,165.34391976,1,166.2,166.62,158.44,171.12,162.958451366
